388.9374675,201.85026
387.3614261,202.5646492
388.3794413,202.5944305
385.977475,204.045153
388.2242593,202.399767
390.2584373,202.5226501
384.9648772,205.6632698
384.9648772,205.6632698
386.4984533,204.5673907
388.1039933,204.6777343
384.2240228,205.3247236
387.2394475,203.0680776
382.5519362,205.6560555
